latitude,longitude,rf_moho,spline_moho,err_moho
-21.403549,23.771767,37.0,41.723920041834276,4.723920041834276
-22.993059,20.195551,42.0,41.104251012297155,0.8957489877028451
-4.96,34.346,36.4,38.47598836142538,2.075988361425381
-5.25,35.4,38.7,38.626428899466006,0.07357110053399651
-4.714,33.184,36.4,38.24061908335852,1.8406190833585185
-4.64,34.73,36.4,38.3531639008231,1.9531639008230997
-2.86,33.24,35.9,37.09423419182817,1.1942341918281727
-6.186,35.74,41.1,38.91925786103818,2.1807421389618185
-25.85,26.26,42.1,39.64996306241284,2.4500369375871642
-27.93,23.4,40.1,39.908461748450435,0.1915382515495665
-27.88,24.236,38.3,39.57204702612181,1.272047026121811
-27.84,25.125,38.1,39.24060035013445,1.1406003501344486
-27.07,24.165,36.5,39.80110868854947,3.301108688549469
-26.86,26.28,38.9,39.191986152743226,0.2919861527432275
-25.97,23.72,33.9,40.300681301100305,6.400681301100306
-25.93,25.084,39.3,39.9362221826826,0.6362221826826016
-25.895,26.151,41.5,39.65780664931588,1.84219335068412
-25.898,27.149,43.0,39.389741388867364,3.610258611132636
-23.87,27.166,38.4,40.419158390205475,2.019158390205476
-22.979,28.298,44.4,40.53299808322775,3.867001916772246
-23.0,29.074,42.64,40.300692179705095,2.3393078202949056
-24.85,25.135,40.65,40.41574872864532,0.2342512713546796
-25.85,26.26,41.74,39.64996306241284,2.090036937587165
-21.92,30.93,39.8,40.17866405157574,0.3786640515757398
-20.86,28.999,39.1,41.07392909332654,1.9739290933265394
-20.63,29.846,36.2,40.896813320831484,4.696813320831481
-20.75,30.91,40.1,40.564254244044896,0.4642542440448949
-19.46,30.772,36.5,40.93118155462099,4.431181554620991
-19.018,47.229,43.5,36.1604448636151,7.339555136384902
-17.184,46.857,41.6,36.74927816483283,4.850721835167171
-18.878,46.187,40.0,37.214690364640404,2.785309635359596
-20.06,47.0,41.9,36.08576644235251,5.814233557647491
-18.176,45.224,36.1,38.02050572209682,1.92050572209682
-4.96,34.346,36.2,38.47598836142538,2.2759883614253766
-5.25,35.4,41.4,38.626428899466006,2.7735711005339923
-4.714,33.184,38.5,38.24061908335852,0.2593809166414829
-4.64,34.73,38.1,38.3531639008231,0.2531639008230968
-2.86,33.24,32.1,37.09423419182817,4.99423419182817
-6.186,35.74,40.2,38.91925786103818,1.2807421389618199
-25.85,26.26,37.7,39.64996306241284,1.9499630624128343
-27.93,23.4,42.2,39.908461748450435,2.291538251549568
-27.88,24.236,37.5,39.57204702612181,2.0720470261218082
-27.84,25.125,35.2,39.24060035013445,4.040600350134447
-27.07,24.165,35.6,39.80110868854947,4.201108688549468
-26.86,26.28,35.2,39.191986152743226,3.991986152743223
-25.97,23.72,32.1,40.300681301100305,8.200681301100303
-25.93,25.084,36.1,39.9362221826826,3.8362221826825973
-25.895,26.151,40.4,39.65780664931588,0.7421933506841185
-25.898,27.149,42.4,39.389741388867364,3.0102586111326346
-23.87,27.166,42.2,40.419158390205475,1.7808416097945283
-22.979,28.298,42.2,40.53299808322775,1.66700191677225
-23.0,29.074,38.1,40.300692179705095,2.2006921797050936
-24.85,25.135,42.2,40.41574872864532,1.7842512713546839
-25.85,26.26,39.1,39.64996306241284,0.5499630624128358
-20.14,28.61,37.3,41.35410733730149,4.054107337301495
-21.92,30.93,39.6,40.17866405157574,0.5786640515757355
-20.86,28.999,36.4,41.07392909332654,4.673929093326542
-20.63,29.846,36.0,40.896813320831484,4.896813320831484
-20.75,30.91,38.9,40.564254244044896,1.6642542440448977
-19.46,30.772,35.2,40.93118155462099,5.7311815546209885
-19.018,47.229,40.1,36.1604448636151,3.9395551363849037
-17.184,46.857,40.1,36.74927816483283,3.350721835167171
-18.878,46.187,36.2,37.214690364640404,1.0146903646404013
-20.06,47.0,42.6,36.08576644235251,6.5142335576474935
-18.176,45.224,36.7,38.02050572209682,1.3205057220968186
-1.96,30.06,39.6,35.812920575746034,3.7870794242539674
-8.28,28.53,41.8,39.92164883164895,1.8783511683510454
-2.87,33.24,33.9,37.10072640948793,3.2007264094879346
-16.86,36.83,36.3,40.03385752118787,3.733857521187872
-15.08,39.25,42.8,39.715342338493244,3.0846576615067534
-17.44,35.03,38.1,40.28669430318291,2.186694303182911
-15.38,35.35,38.3,40.30241601456193,2.0024160145619305
-10.25,29.92,42.5,40.816239609626834,1.6837603903731662
-10.06,28.7,45.2,40.72348498590738,4.4765150140926195
-10.22,31.14,43.0,40.72520715987372,2.274792840126281
-10.95,31.07,41.1,40.91568355131346,0.18431644868654473
-10.17,32.65,44.2,40.46472658228887,3.7352734177111344
-12.02,29.61,37.8,41.28778590124936,3.48778590124936
-11.14,28.87,41.8,41.0870727564565,0.712927243543497
-13.6,29.38,43.5,41.5456719625284,1.9543280374715977
-11.82,31.45,48.2,41.02221677601387,7.1777832239861326
-13.23,30.21,45.2,41.41244385130082,3.7875561486991813
-11.19,31.74,45.1,40.856729046818046,4.2432709531819555
-16.13,33.57,39.2,40.69034459281551,1.4903445928155037
-11.43,34.03,34.7,40.33776863640358,5.637768636403578
-19.2,17.58,37.5,39.65779409916125,2.1577940991612508
-17.91,19.76,41.0,40.5276667154495,0.4723332845505013
-22.56,17.1,40.6,40.10338697027083,0.49661302972916843
-14.79,24.8,41.5,41.54730986446113,0.04730986446112695
-13.46,25.83,40.7,41.42837051590216,0.7283705159021565
-15.25,23.15,40.3,41.27560424159668,0.9756042415966846
-12.17,26.37,45.2,41.1747981137719,4.025201886228103
-12.11,25.5,42.3,41.013158609901936,1.2868413900980613
-13.14,25.02,49.3,41.21340963104439,8.086590368955605
-12.81,28.21,35.0,41.47473643299266,6.474736432992657
-11.63,27.48,34.4,41.14912905035798,6.749129050357979
-15.75,26.02,37.7,41.83692300433307,4.13692300433307
-15.28,28.19,34.7,41.77492135126778,7.0749213512677755
-8.64,13.55,33.9,36.925228074167855,3.025228074167856
-8.45,20.72,38.6,38.480847661356385,0.11915233864361596
-7.41,20.84,33.6,38.11861271656334,4.518612716563339
-14.91,13.45,37.1,37.12521335100817,0.025213351008169127
-19.9,23.53,44.2,41.864024561501026,2.335975438498977
-1.96,30.06,38.0,35.812920575746034,2.187079424253966
-8.28,28.53,43.0,39.92164883164895,3.0783511683510483
-2.87,33.24,35.0,37.10072640948793,2.100726409487933
-16.86,36.83,35.0,40.03385752118787,5.033857521187869
-15.08,39.25,40.0,39.715342338493244,0.2846576615067562
-15.38,35.35,38.0,40.30241601456193,2.3024160145619277
-10.25,29.92,43.0,40.816239609626834,2.183760390373166
-10.06,28.7,38.0,40.72348498590738,2.7234849859073833
-10.22,31.14,40.0,40.72520715987372,0.7252071598737189
-10.95,31.07,38.0,40.91568355131346,2.9156835513134567
-10.17,32.65,40.0,40.46472658228887,0.46472658228886843
-12.02,29.61,38.0,41.28778590124936,3.2877859012493573
-11.14,28.87,43.0,41.0870727564565,1.9129272435434999
-13.6,29.38,40.0,41.5456719625284,1.5456719625284023
-11.82,31.45,45.0,41.02221677601387,3.9777832239861297
-13.23,30.21,43.0,41.41244385130082,1.5875561486991785
-11.19,31.74,43.0,40.856729046818046,2.143270953181954
-16.13,33.57,38.0,40.69034459281551,2.6903445928155065
-11.43,34.03,40.0,40.33776863640358,0.337768636403581
-19.2,17.58,35.0,39.65779409916125,4.657794099161251
-17.91,19.76,38.0,40.5276667154495,2.5276667154494987
-22.56,17.1,40.0,40.10338697027083,0.10338697027083299
-14.79,24.8,40.0,41.54730986446113,1.547309864461127
-13.46,25.83,38.0,41.42837051590216,3.4283705159021594
-15.25,23.15,40.0,41.27560424159668,1.2756042415966817
-12.17,26.37,45.0,41.1747981137719,3.8252018862281005
-13.14,25.02,38.0,41.21340963104439,3.2134096310443923
-12.81,28.21,45.0,41.47473643299266,3.525263567007343
-11.63,27.48,35.0,41.14912905035798,6.149129050357978
-15.75,26.02,38.0,41.83692300433307,3.836923004333073
-8.64,13.55,33.0,36.925228074167855,3.9252280741678547
-8.45,20.72,38.0,38.480847661356385,0.48084766135638546
-7.41,20.84,35.0,38.11861271656334,3.118612716563341
-14.91,13.45,38.0,37.12521335100817,0.8747866489918295
-19.9,23.53,38.0,41.864024561501026,3.864024561501026
-9.33,33.75,45.5,40.03583354984157,5.46416645015843
-9.0,33.66,33.6,39.97935635150937,6.379356351509365
-9.15,33.52,39.0,40.045369305908366,1.0453693059083662
-9.19,33.77,34.6,40.000032192853155,5.400032192853153
-8.54,33.43,37.0,39.902946184294784,2.902946184294784
-9.08,33.33,40.1,40.06765880974578,0.032341190254221885
-9.28,33.34,39.0,40.11496031765772,1.1149603176577187
-9.51,33.49,43.5,40.13495901274296,3.3650409872570393
-9.4,33.19,38.9,40.17538186900393,1.2753818690039296
-8.73,33.57,37.9,39.92914304490941,2.0291430449094108
-8.39,33.17,36.8,39.90190064028586,3.101900640285862
-9.26,34.1,48.0,39.94038183041498,8.059618169585022
-8.96,33.97,40.4,39.90362801610513,0.4963719838948677
-9.0,33.25,40.8,40.062876237832164,0.7371237621678333
-9.43,33.98,38.8,40.00370044981832,1.2037004498183208
-9.45,34.22,49.4,39.9509644404974,9.449035559502597
-9.85,34.47,43.4,39.96555955323814,3.4344404467618617
-9.0,33.25,40.1,40.062876237832164,0.037123762167837526
-6.25,31.06,40.9,39.003142982414346,1.8968570175856527
-9.3,32.77,43.8,40.23278041439825,3.567219585601748
-8.98,33.24,35.0,40.05953262377854,5.059532623778537
-4.84,29.7,44.0,37.90841405081801,6.09158594918199
-4.88,29.63,39.6,37.928943249391295,1.671056750608706
-8.84,34.8,36.0,39.70265000719577,3.7026500071957713
-8.83,34.03,33.5,39.860761451227226,6.360761451227226
-8.76,34.39,36.7,39.77001864625098,3.070018646250979
-9.27,35.02,34.5,39.73698636151756,5.236986361517559
-9.55,35.1,37.9,39.76812449141892,1.868124491418918
-9.29,34.44,42.2,39.86840693087568,2.331593069124324
-9.29,35.31,30.6,39.68097955026929,9.08097955026929
-9.59,34.58,43.7,39.89230940818809,3.8076905918119124
-9.47,34.79,37.5,39.822408626899865,2.3224086268998647
-8.84,34.83,39.1,39.6965858815808,0.5965858815808005
-7.76,35.69,39.4,39.32461207199039,0.07538792800961147
-10.98,33.74,44.5,40.34739004333019,4.1526099566698065
-10.59,33.81,43.9,40.26445231157115,3.6355476884288507
-9.71,33.27,43.9,40.228838593868815,3.6711614061311835
-11.18,33.89,42.5,40.33843077001378,2.1615692299862204
-9.91,33.64,41.5,40.182977740921025,1.3170222590789749
-9.78,33.46,43.5,40.19991574826169,3.300084251738312
-9.79,33.82,38.4,40.11504849866583,1.7150484986658299
-9.95,33.9,41.4,40.12611465838843,1.2738853416115674
-10.61,34.11,37.3,40.18893386616892,2.8889338661689195
-10.78,34.21,40.6,40.190476026882735,0.40952397311726685
-10.94,33.94,37.0,40.28774384180194,3.287743841801941
-10.18,34.03,43.3,40.13546780319024,3.164532196809759
-11.47,34.18,43.8,40.30338679891915,3.496613201080848
-10.83,33.59,43.4,40.36264561828493,3.037354381715069
-11.18,33.79,42.7,40.36522100071994,2.3347789992800614
-10.16,33.56,48.7,40.251231421861874,8.448768578138129
-10.11,35.65,40.1,39.74311307173487,0.35688692826513346
-10.13,34.94,40.2,39.90053492495393,0.2994650750460721
-10.69,36.05,36.5,39.751170729140995,3.251170729140995
-11.2,35.46,36.7,39.94775291234129,3.2477529123412907
-10.68,35.25,38.3,39.91625303805835,1.6162530380583533
-10.48,34.6,36.7,40.04083869646169,3.340838696461688
-11.25,34.79,40.5,40.11333614341793,0.3866638565820679
-10.88,34.68,41.5,40.08463565929162,1.4153643407083791
-9.86,34.94,48.7,39.85573019324627,8.84426980675373
-10.68,35.67,36.9,39.8251318670181,2.925131867018102
-10.14,34.58,37.1,39.98902296188154,2.889022961881537
-10.76,34.88,38.3,40.016085326297954,1.7160853262979572
-9.76,35.3,43.0,39.76023139033649,3.239768609663507
-10.47,35.34,39.0,39.86361871796851,0.8636187179685066
-5.38,37.48,37.0,38.492676175489585,1.492676175489585
-3.89,36.01,37.0,38.10500644433386,1.1050064443338599
-1.13,37.35,41.0,36.92162386662057,4.078376133379429
0.04,35.73,38.0,36.14359187446626,1.85640812553374
-9.33,33.75,45.0,40.03583354984157,4.96416645015843
-9.0,33.66,35.0,39.97935635150937,4.979356351509367
-9.15,33.52,35.0,40.045369305908366,5.045369305908366
-9.19,33.77,35.0,40.000032192853155,5.000032192853155
-8.54,33.43,35.0,39.902946184294784,4.902946184294784
-9.08,33.33,37.5,40.06765880974578,2.5676588097457795
-9.28,33.34,37.5,40.11496031765772,2.6149603176577187
-9.51,33.49,40.0,40.13495901274296,0.13495901274296074
-9.4,33.19,37.5,40.17538186900393,2.675381869003928
-8.73,33.57,37.5,39.92914304490941,2.4291430449094094
-8.39,33.17,37.5,39.90190064028586,2.4019006402858594
-9.26,34.1,47.5,39.94038183041498,7.559618169585022
-8.96,33.97,42.5,39.90362801610513,2.596371983894869
-9.43,33.98,40.0,40.00370044981832,0.0037004498183179635
-9.45,34.22,47.5,39.9509644404974,7.549035559502599
-9.85,34.47,42.5,39.96555955323814,2.534440446761863
-9.0,33.25,37.5,40.062876237832164,2.562876237832164
-5.1,30.39,41.0,38.176969628227994,2.823030371772006
-6.25,31.06,38.0,39.003142982414346,1.0031429824143459
-7.51,31.04,46.0,39.707909743551504,6.292090256448496
-8.57,32.06,43.0,40.11103600975024,2.8889639902497635
-8.42,33.16,51.0,39.912816668144295,11.087183331855705
-9.3,32.77,45.0,40.23278041439825,4.767219585601751
-8.98,33.24,43.0,40.05953262377854,2.940467376221463
-4.84,29.7,45.0,37.90841405081801,7.09158594918199
-4.88,29.63,41.0,37.928943249391295,3.0710567506087045
-8.84,34.8,37.5,39.70265000719577,2.2026500071957713
-8.76,34.39,37.5,39.77001864625098,2.270018646250982
-9.27,35.02,32.5,39.73698636151756,7.236986361517559
-9.55,35.1,35.0,39.76812449141892,4.7681244914189165
-9.29,34.44,42.5,39.86840693087568,2.631593069124321
-9.29,35.31,32.5,39.68097955026929,7.180979550269292
-9.59,34.58,47.5,39.89230940818809,7.6076905918119095
-9.47,34.79,40.0,39.822408626899865,0.17759137310013529
-8.84,34.83,41.0,39.6965858815808,1.303414118419198
-7.76,35.69,36.0,39.32461207199039,3.324612071990387
-8.31,35.31,36.0,39.50153653520083,3.5015365352008274
-9.37,34.79,33.0,39.80447815825775,6.804478158257751
-6.83,37.67,33.0,38.80554030538243,5.805540305382429
-10.98,33.74,42.5,40.34739004333019,2.1526099566698065
-10.59,33.81,42.5,40.26445231157115,2.235547688428852
-9.71,33.27,42.5,40.228838593868815,2.271161406131185
-11.18,33.89,40.0,40.33843077001378,0.33843077001377964
-9.91,33.64,35.0,40.182977740921025,5.182977740921025
-9.78,33.46,40.0,40.19991574826169,0.199915748261688
-9.79,33.82,35.0,40.11504849866583,5.1150484986658284
-9.95,33.9,40.0,40.12611465838843,0.12611465838843117
-10.61,34.11,35.0,40.18893386616892,5.188933866168917
-10.78,34.21,37.5,40.190476026882735,2.6904760268827346
-10.94,33.94,40.0,40.28774384180194,0.2877438418019409
-10.18,34.03,40.0,40.13546780319024,0.1354678031902381
-11.47,34.18,42.5,40.30338679891915,2.196613201080851
-10.83,33.59,45.0,40.36264561828493,4.63735438171507
-11.18,33.79,42.5,40.36522100071994,2.1347789992800585
-10.11,35.65,37.5,39.74311307173487,2.243113071734868
-10.13,34.94,42.5,39.90053492495393,2.5994650750460693
-10.69,36.05,35.0,39.751170729140995,4.751170729140995
-11.2,35.46,37.5,39.94775291234129,2.4477529123412936
-10.68,35.25,37.5,39.91625303805835,2.4162530380583505
-10.48,34.6,37.5,40.04083869646169,2.540838696461691
-11.25,34.79,40.0,40.11333614341793,0.11333614341793208
-10.88,34.68,40.0,40.08463565929162,0.08463565929162087
-9.86,34.94,45.0,39.85573019324627,5.1442698067537265
-10.68,35.67,35.0,39.8251318670181,4.825131867018101
-10.14,34.58,40.0,39.98902296188154,0.010977038118461735
-10.76,34.88,40.0,40.016085326297954,0.01608532629795434
-9.76,35.3,40.0,39.76023139033649,0.239768609663507
-10.47,35.34,37.5,39.86361871796851,2.3636187179685066
-10.67,35.65,36.0,39.82777127609019,3.827771276090189
-9.76,35.3,41.0,39.76023139033649,1.239768609663507
-2.74,36.7,38.0,37.64139439934079,0.3586056006592102
-2.73,36.7,40.0,37.63701127827665,2.3629887217233474
-5.38,37.48,38.0,38.492676175489585,0.492676175489585
-3.84,36.72,38.0,38.08436646021701,0.08436646021701222
-4.9,35.8,35.0,38.49303541295095,3.4930354129509524
-3.89,36.01,40.0,38.10500644433386,1.8949935556661401
-2.5,36.8,38.0,37.536961873983984,0.46303812601601635
0.56,34.8,38.0,35.66023963531933,2.3397603646806715
-1.37,38.0,35.0,37.00489767497303,2.00489767497303
-1.13,37.35,40.0,36.92162386662057,3.078376133379429
-7.59,31.27,40.7,39.74768193592633,0.9523180640736726
-8.13,30.97,36.3,39.9995159436009,3.6995159436009004
-8.44,31.15,42.0,40.126773422282525,1.8732265777174746
-7.19,31.02,32.4,39.54181995577023,7.141819955770231
-7.17,30.54,31.6,39.50998079247637,7.909980792476368
-8.58,32.04,39.0,40.116691759647516,1.1166917596475159
-7.52,31.04,37.3,39.712912564209574,2.4129125642095772
-6.62,31.14,41.6,39.22830903806372,2.371690961936281
-7.96,31.63,37.9,39.90595079883078,2.0059507988307814
13.35,39.35,32.0,32.771144322498515,0.7711443224985146
13.68,38.98,39.0,32.894338743232,6.105661256768002
10.88,39.16,38.0,34.060685254794855,3.939314745205145
11.12,39.64,32.0,33.58234059088264,1.5823405908826373
11.68,38.92,43.0,33.76129757149138,9.238702428508617
12.56,37.45,39.0,34.07463891378795,4.92536108621205
10.44,39.93,45.0,33.77175356245319,11.228246437546808
12.02,39.04,38.0,33.507509594735836,4.492490405264164
12.62,39.03,38.0,33.2355072203222,4.764492779677802
13.19,39.21,39.0,32.90740179823265,6.092598201767352
11.82,39.59,37.0,33.230806333322285,3.7691936666777153
11.51,39.19,33.0,33.67783973963058,0.6778397396305778
11.86,38.0,44.0,34.17551127693068,9.824488723069322
9.42,42.03,35.0,32.5098139306582,2.490186069341803
9.31,42.09,35.0,32.511413283370786,2.4885867166292144
10.38,42.57,27.0,31.525701696510428,4.525701696510428
9.24,40.76,32.0,33.77196203480015,1.771962034800147
9.4,41.47,32.0,33.03986824215332,1.039868242153318
11.56,41.44,28.0,31.89796406066238,3.8979640606623818
12.06,40.07,25.0,32.75574489126699,7.755744891266993
12.17,41.19,26.0,31.842046552980626,5.8420465529806265
11.19,40.29,23.0,33.035961831336536,10.035961831336536
11.6,40.02,28.0,33.023265970518324,5.023265970518324
11.69,40.96,31.0,32.22604665657447,1.2260466565744679
11.91,41.57,30.0,31.645133674703178,1.6451336747031782
12.32,40.27,17.0,32.491754044463434,15.491754044463434
11.25,40.37,27.0,32.93707493762268,5.937074937622683
12.06,40.31,22.0,32.57168921705821,10.571689217058207
11.6,40.88,25.0,32.33458677536331,7.334586775363313
12.25,40.46,23.0,32.37535460042805,9.375354600428047
12.15,39.63,29.0,33.03961390189947,4.039613901899472
12.49,40.98,28.0,31.89356100671371,3.8935610067137105
11.99,40.7,24.0,32.2975240954639,8.2975240954639
12.05,41.92,29.0,31.325574002125947,2.325574002125947
12.78,39.77,21.0,32.68063661629431,11.680636616294308
11.42,40.77,33.0,32.51654855811576,0.4834514418842417
12.04,40.97,22.0,32.06359807712873,10.06359807712873
12.4,41.18,24.0,31.771413409044527,7.771413409044527
11.95,41.3,24.0,31.8406618766698,7.840661876669799
12.48,40.31,23.0,32.40006212522555,9.400062125225553
11.51,39.92,26.0,33.14897600443306,7.1489760044330595
13.35,39.98,19.0,32.36863678567747,13.368636785677467
13.2,40.85,16.0,31.81135360647569,15.811353606475691
13.84,40.01,20.0,32.25383961668719,12.253839616687188
0.58,31.99,34.8,34.74854766746698,0.0514523325330174
0.45,33.18,37.1,35.17199085294983,1.9280091470501688
4.14,35.45,31.1,35.388530108702945,4.288530108702943
0.56,34.8,35.8,35.66023963531933,0.13976036468066866
1.48,33.86,39.8,35.06900021551463,4.73099978448537
2.11,33.06,39.7,34.69624568814049,5.00375431185951
3.42,35.36,25.4,35.33114978601339,9.931149786013393
2.76,36.72,24.8,35.65604653875883,10.856046538758829
4.06,38.32,34.1,35.70646770147859,1.6064677014785858
3.55,39.05,36.3,35.623910532210765,0.6760894677892324
2.37,34.38,36.1,35.08607969131437,1.013920308685634
-0.32,31.74,36.9,35.08519561895059,1.814804381049406
2.18,36.91,26.7,35.75358744652,9.053587446520002
5.38,36.99,25.4,35.784867154027914,10.384867154027916
1.95,34.94,34.2,35.31767895357346,1.11767895357346
4.26,37.7,31.7,35.733477519759624,4.033477519759625
4.86,37.26,32.1,35.755929833434436,3.655929833434435
2.88,32.28,38.2,34.40810005189914,3.7918999481008626
3.38,37.75,28.6,35.72934228782178,7.129342287821778
5.8,36.57,32.6,35.783821721753846,3.1838217217538443
5.52,36.73,30.7,35.77362588993791,5.073625889937912
3.29,32.88,35.1,34.580770284178755,0.5192297158212469
3.0,34.11,37.2,34.962398193153355,2.237601806846648
2.74,33.56,34.9,34.797458942348484,0.10254105765151422
2.61,35.66,21.4,35.43708250963304,14.037082509633045
5.67,36.42,30.4,35.74884865525073,5.348848655250734
1.07,34.17,36.8,35.28149815296302,1.5185018470369798
0.23,32.32,37.0,34.9875156506847,2.012484349315301
3.5,36.75,23.0,35.634169104560556,12.634169104560556
5.07,37.39,32.1,35.77909703208155,3.6790970320815504
4.97,36.52,29.3,35.687963894344385,6.387963894344384
3.13,38.27,31.3,35.7380949216016,4.4380949216016
4.89,38.09,34.4,35.750960700947026,1.3509607009470272
-24.06,34.49,40.82,38.436131421871586,2.383868578128414
-24.15,34.75,40.55,38.342717531476026,2.207282468523971
-24.33,35.25,38.18,38.16164423101648,0.018355768983518317
-23.4,34.49,40.23,38.73281571964887,1.497184280351128
-23.39,34.75,39.21,38.68673237638127,0.5232676236187288
-23.39,35.25,35.36,38.594347465418544,3.2343474654185442
-25.47,32.26,42.93,38.28435361692034,4.645646383079658
-25.5,32.48,42.49,38.21780449618174,4.27219550381826
-25.55,32.75,40.9,38.13103676241787,2.7689632375821276
-26.2917,32.1883,37.0,37.9236231818739,0.9236231818739
-30.605,25.497,40.0,38.88091978555843,1.119080214441567
-23.517,31.398,39.0,39.404725276064205,0.4047252760642053
-11.434,34.035,44.0,40.33700126677509,3.66299873322491
-28.323,27.625,39.0,38.31356272406862,0.6864372759313824
-16.1467,33.576801,40.0,40.68791444788965,0.6879144478896535
-26.424,27.422,40.0,39.06584987610586,0.9341501238941419
-15.3833,35.349998,40.0,40.30243730658562,0.30243730658561674
-16.860001,36.830002,36.0,40.033857209348085,4.033857209348085
-15.08,39.25,42.0,39.715342338493244,2.284657661506756
-16.129999,33.57,40.0,40.69034463928178,0.6903446392817827
-7.1981,38.7733,21.0,38.64097642067817,17.64097642067817
-9.7896,37.917,38.0,39.28255307480159,1.2825530748015908
-24.7033,44.7436,28.0,34.658980472609265,6.658980472609265
-17.7062,49.4599,43.0,33.434587069069195,9.565412930930805
-14.8843,47.9993,33.0,35.40339307117286,2.4033930711728573
-14.5397,48.7467,33.0,34.53693216877136,1.536932168771358
-20.3428,45.5964,33.0,37.21802176935283,4.218021769352831
-13.6426,48.4537,33.0,34.7663265413672,1.7663265413671994
-17.1845,46.8571,40.5,36.749184119207825,3.7508158807921745
-18.8786,46.1871,43.0,37.214486851157886,5.785513148842114
-15.58,47.6277,35.5,35.87089615552755,0.3708961555275465
-20.0608,47.0001,43.0,36.085345269729025,6.914654730270975
-24.1822,45.673,38.0,34.40037686031278,3.5996231396872176
-25.5358,45.15,33.0,33.612872717296995,0.6128727172969946
-12.2825,49.3606,18.0,33.64303553468298,15.64303553468298
-20.0676,44.6595,28.0,37.907448687118524,9.907448687118524
-14.9344,50.2911,33.0,32.60680177543886,0.3931982245611394
-22.8057,44.2959,28.0,36.51666347416092,8.516663474160922
-19.3179,48.9785,35.5,33.72574401122092,1.7742559887790819
-23.1714,47.6899,35.5,33.227794295841754,2.272205704158246
-15.7323,46.4263,35.5,37.02954559427916,1.5295455942791634
-14.1368,50.0608,35.5,32.93752941567617,2.562470584323833
-21.7501,43.3721,23.0,37.666333908864566,14.666333908864566
-15.8636,48.8263,33.0,34.49247498491886,1.4924749849188572
-18.1769,45.2247,35.5,38.0199833427294,2.5199833427293967
-17.8471,48.423,43.0,34.890674276495886,8.109325723504114
-18.1369,47.2289,45.5,36.3148848279058,9.1851151720942
-13.4584,49.9212,30.5,33.10044113668698,2.6004411366869817
-22.026,46.7059,40.5,35.294766744785626,5.205233255214374
-24.9756,46.9789,35.5,32.41632371093215,3.083676289067853
-22.8124,44.8289,30.5,36.19408176927396,5.694081769273957
-22.4735,45.5668,35.5,35.95051403962839,0.45051403962838776
-22.4374,45.915,38.0,35.704793094762145,2.2952069052378548
-21.9357,46.543,40.5,35.522206350073645,4.977793649926355
-21.4093,47.1028,40.5,35.293927037904645,5.206072962095355
-21.3542,47.778,40.5,34.50487199915288,5.995128000847117
-23.41,43.75,23.0,36.35208480901424,13.352084809014237
-23.34,43.89,23.0,36.331229311236015,13.331229311236015
-23.24,44.02,23.0,36.3377091934763,13.3377091934763
-23.11,44.22,21.0,36.32680393640576,15.32680393640576
-22.91,44.46,23.0,36.34319780858016,13.343197808580157
-22.8,44.29,23.0,36.5242496020689,13.524249602068899
-22.83,44.73,26.0,36.24237921809125,10.242379218091251
-22.81,44.83,26.0,36.19525955629021,10.19525955629021
-22.75,45.11,28.0,36.05901056198056,8.059010561980557
-22.48,45.4,31.0,36.06777830698101,5.067778306981012
-22.61,45.4,31.0,35.966648265087755,4.9666482650877555
-22.47,45.57,35.0,35.95082613491995,0.95082613491995
-22.52,45.72,35.0,35.796670997917914,0.7966709979179143
-22.44,45.92,35.0,35.698628617159414,0.6986286171594145
-22.3,45.68,35.0,35.99734226426576,0.997342264265761
-22.64,45.7,35.0,35.716846396963845,0.7168463969638452
-22.36,46.09,35.0,35.617592428607736,0.6175924286077361
-22.7,46.14,35.0,35.30051814119422,0.3005181411942175
-22.95,46.14,35.0,35.09014046302167,0.09014046302166889
-22.17,46.15,38.0,35.71074062589985,2.2892593741001477
-22.3,46.25,38.0,35.523089996469366,2.4769100035306337
-24.28,47.31,35.0,32.687816255213946,2.3121837447860543
-24.78,47.08,35.0,32.48612434954153,2.5138756504584734
-24.97,46.98,35.0,32.420269424412005,2.5797305755879947
-22.09,46.41,36.0,35.53575636573812,0.46424363426187654
-21.94,46.54,36.0,35.52201343396079,0.4779865660392133
-21.73,46.4,40.0,35.80090743752507,4.199092562474931
-22.57,46.43,38.0,35.14079800202946,2.859201997970537
-22.03,46.71,41.0,35.287636331692354,5.7123636683076455
-22.52,46.74,41.0,34.873791363348374,6.126208636651626
-21.61,46.84,41.0,35.44867169754813,5.551328302451871
-21.79,46.93,41.0,35.230522570877774,5.769477429122226
-22.05,47.05,41.0,34.91045473560352,6.089545264396477
-21.6,46.99,41.0,35.29529798103666,5.704702018963339
-21.32,46.94,41.0,35.52708344413722,5.472916555862781
-21.41,47.1,41.0,35.296621962745824,5.703378037254176
-21.05,47.2,41.0,35.39592106197924,5.604078938020763
-21.33,47.27,41.0,35.15168597995125,5.848314020048747
-21.24,47.38,41.0,35.075610840991374,5.924389159008626
-21.56,47.52,41.0,34.70327697022702,6.296723029772977
-21.74,47.88,41.0,34.115046713889924,6.8849532861100755
-21.34,47.62,41.0,34.71822868100057,6.281771318999432
-21.18,47.64,38.0,34.78878270307145,3.2112172969285524
-21.35,47.78,38.0,34.50484087741429,3.4951591225857115
-21.82,47.88,38.0,34.05899551586357,3.9410044841364282
-21.17,48.08,41.0,34.20562887665393,6.7943711233460675
